name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon
Baggarvsvägen;60.742084551309;15.465941440729;580109;7445809;Baggarvsvägen;60.74205726746;15.465941860264
Baggbo;60.429602995547;15.282519947805;581118;7413002;Baggbo;60.429584875907;15.282556762797
Baggbo (Falun);60.760349887786;15.426492247702;580164;7430334;Baggbo;60.760349522621;15.426492385904
Baggbovägen;60.162307785107;16.137652278216;584206;7446275;Baggbovägen;60.162289775733;16.137580168445
Baggbäcken;61.265401455937;13.185136962906;523049;7448895;Baggbäcken;61.265409488589;13.185118057742
Baggetorp, Rättvik;60.92085216293;15.209009914817;531227;7448418;Baggetorp;60.920834058892;15.209065702596
Baggärdet;60.636475402163;15.842789332747;580256;7447831;Baggärdet;60.636493033329;15.842752894851
Balungstrand;60.888421012464;15.749794342549;580023;7413032;Balungstrand;60.888402713251;15.749849688134
Banerskolan;60.69815620726;15.04988465925;529147;7448293;Banerskolan;60.698173785757;15.049884451605
Banmästargränd;60.459364501931;16.05400400945;583052;7446662;Banmästargränd;60.459373016862;16.05409502467
Banvaktsstugan Budsäl;60.914406712012;14.449392248027;562007;7448741;Banvaktsstugan Budsäl;60.91442385011;14.449354916463
Barbergsvägen;60.49889172404;15.476226835442;581220;7447361;Barbergsvägen;60.498864256324;15.476136302724
