name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon
Uppgränna S Jönköpings län;58.052685714419;14.497562237034;3764;7439480;Uppgränna södra;58.052595829655;14.497548992122
Vretaholm Jönköpings län;58.037588159123;14.484213934559;3766;7456817;Vretaholm;58.037588210145;14.484214338543
Ängsholm Jönköpings län;58.045706749296;14.493007973438;3765;7456816;Ängsholm;58.045706799277;14.493008377466
Berga station;57.216549303922;16.033625558341;5032;7400500;Berga station;57.216344483799;16.032714311576
Blomstermåla station;56.980827178056;16.333059533264;5035;7401000;Blomstermåla station;56.980595568941;16.332628990234
Centralstation Kalmar;56.661391740233;16.359693779785;5036;7400020;Kalmar Centralstation;56.661282352103;16.360067594112
Gamleby station;57.895969709851;16.409610709968;5047;7400404;Gamleby station;57.896954464866;16.410234562862
Hultsfred resecentrum;57.486569217844;15.845011355075;5028;7400348;Hultsfred station;57.486757297983;15.846745871617
Högsby resecentrum;57.165285821415;16.028021859531;5034;7400923;Högsby station;57.165753199323;16.027810106559
Spoven Kalmar län;57.670742619456;15.856719827934;4172;7453290;Spoven;57.670823446361;15.856820800108
Stångådalens gymnasium Vimmerby;57.667816206539;15.854922864214;3320;7456793;Stångådalens gymn.;57.667816263768;15.854923179462
Tjustskolan station;57.752712992784;16.629516095205;5049;7400522;Tjustskolan station;57.75329336058;16.631410773399
Vimmerby resecentrum;57.663451307555;15.857848985985;296;7400351;Vimmerby station;57.66315489028;15.858267729081
Vimmerby sjukstuga Kalmar län;57.668030674773;15.857520360688;4166;7456888;Vimmerby sjukstuga;57.668030731999;15.857520675877
Västervik resecentrum;57.755495564639;16.643370018667;5050;7400082;Västervik station;57.755505494735;16.643236160343
Överums bruk;57.989850950735;16.319622531083;4160;7430062;Överums Bruk station;57.990067083912;16.319473750309
Affären Horn;57.903379085721;15.834394814501;427;7444655;Affären Horn;57.903379131376;15.834395127809
Aska vk;58.087055441677;15.763323166018;2491;7455270;Aska vägskäl;58.087055474403;15.763323480154
Axhultsvägen Västra Eneby;57.996083875975;15.69802762024;2512;7455291;Axhultsvägen Västra Eneb;57.996083915147;15.698027939376
Basunda;58.024305345284;15.887219952793;4618;7456683;Basunda;58.024305383385;15.88722026095
Berga Kinda;58.064036154778;15.657434165243;2462;7455251;Berga Kinda;58.064036188885;15.657434486271
Bergdalagatan 5;57.985321602181;15.642023058895;4601;7456667;Bergdalagatan 5;57.985321642026;15.642023381187
Bergdalagatan Kinda;57.986717843772;15.638652623604;2472;7455260;Bergdalagatan;57.986717883517;15.638652946081
Biblioteket Kisa;57.988434497765;15.633268637424;4605;7456671;Biblioteket Kisa;57.988434537387;15.633268960198
Björkfors affär;58.017737330278;15.906594699892;3669;7456254;Björkfors affär;58.017737368983;15.906595007152
Björkfors Lindgården;58.016615432539;15.906083995732;245;7423432;Björkfors Lindgården;58.016498712651;15.906134734299
Bro;57.918838521024;15.907904897626;2505;7455284;Bro;57.918838566156;15.907905207286
Brotorp Horn;57.893666784676;15.793802752932;2515;7455294;Brotorp Horn;57.893666830753;15.793803068202
Bränna;57.855369410092;15.748221683857;2360;7410189;Bränntorp;57.867459732999;15.740216216475
Bränntorp Horn;57.871530621462;15.747605883005;249;7422395;Bränna;57.869740912326;15.741408374382
Dymle;57.998862284779;15.989403179567;2498;7455277;Dymle;57.998862325483;15.989403482965
Efsinge;58.113979482945;15.670899790705;2458;7455247;Efsinge;58.113979513172;15.670900110412
Enebyvägen;57.918033437468;15.877026047039;2506;7455285;Enebyvägen;57.918033482457;15.877026358137
Falla Horn;57.879538595767;15.729086694998;2359;7455168;Falla Horn;57.87953864253;15.729087013271
Fullmestad;58.06826774046;15.777035864486;2493;7455272;Fullmestad;58.068267774685;15.777036178107
G:a Eksjövägen 12;57.983443903174;15.621511156457;4615;7456680;G:a Eksjövägen 12;57.983443943142;15.621511479888
Gamla Vimmerbyvägen;57.976146893379;15.643011423311;2353;7455163;Gamla Vimmerbyvägen;57.976146933862;15.643011745564
