gtfsid,rt90-x,rt90-y
7400995,6451523.016,1283281.044
7400996,6389262.016,1346911.026
7400997,6439710.018,1284261.042
7400998,6348807.019,1655452.023
7400999,6458127.014,1289452.043
7401000,6317244.007,1532068.02
7401002,6163349.996,1405859.991
7401003,6646179.986,1637765.99
7401004,6234209.999,1537880.023
7401005,6435158.006,1414128.025
7401006,6142690.003,1359859.976
7401007,6583359.993,1598088.001
7401008,6640791.986,1626978.992
7401009,6464763.002,1433478.024
7401010,6228260.007,1405450.003
7401011,6409795.023,1288983.036
7401012,6408890.023,1287878.036
7401013,6394454.006,1502227.019
7401014,6669529.974,1520120.006
7401015,6246840.003,1459680.012
7401016,6453560.003,1509946.017
7401017,6757509.963,1566949.993
7401018,6484720.999,1483660.019
7401020,6639459.991,1683449.983
7401021,6616112.995,1679529.986
7401022,6493515.001,1355325.035
7401023,6586751.994,1614773.998
7401024,6333376.013,1400902.017
7401025,6474031.001,1435151.024
7401026,6148599.995,1397019.986
7401027,6407103.011,1382201.025
7401028,6442541.005,1405644.026
7401029,6730744.948,1344248.033
7401030,6384886.011,1399502.022
7401034,7000767.913,1398809.978
7401035,6212990.027,1313259.988
7401036,6559381.001,1648920.996
7401037,6383279.02,1663316.017
7401038,6588537.994,1628007.996
7401039,6585673.998,1661617.992
7401040,6996351.942,1627511.975
7401041,6579955.995,1618666.998
7401042,6644967.987,1650539.988
7401043,6388360.011,1398454.023
7401044,6277818.026,1326194.007
7401045,6743489.96,1497470.004
7401047,6334453.023,1332313.019
7401048,6488440.002,1350855.036
7401049,6629200.983,1563044.002
7401050,6484094.999,1466304.021
7401051,6501802.999,1365563.034
7401052,6592237.994,1630011.996
7401053,6566111.996,1612117
7401054,6490353.002,1345074.037
7401055,7110215.946,1626992.974
7401057,6786999.946,1431770.01
7401058,6358796.017,1643711.021
7401059,6313553.006,1499141.019
7401060,6620037.994,1675833.986
7401061,6726965.969,1583504.992
7401062,6236899.999,1508900.018
7401063,6587184.993,1605115.999
7401064,6368357.023,1680214.019
7401065,6357740.021,1667260.021
7401067,6577589.986,1476960.017
7401068,6243150.01,1396660.004
7401069,7245249.97,1678982.993
7401070,6205460.027,1312969.986
7401071,7131498.947,1670286.98
7401072,6237989.999,1536940.023
7401073,6276870.027,1324314.006
7401075,6251520.004,1456600.012
7401076,7008494.916,1413839.976
7401077,6226910.009,1393670.001
7401078,6675163.982,1648011.986
7401079,6515738.996,1392012.03
7401080,6340048.019,1652948.024
7401081,7370547.96,1853516.092
7401082,6581527.998,1653601.993
7401083,6223230.031,1303259.991
7401084,6402388.01,1399871.024
7401085,6612305.986,1564238.003
7401086,6349523.013,1394303.019
7401088,6231670.008,1403260.003
7401089,6941472.941,1566343.98
7401090,6577035.998,1648361.994
7401091,6415360.019,1666550.012
7401092,6641771.982,1578117.999
7401093,6364710.007,1488880.019
7401095,7265504.978,1666049.991
7401096,6562474.996,1598262.002
7401097,6148200.009,1342539.973
7401098,6139700.005,1349439.972
7401100,7212029.964,1627895.976
7401101,6524371.997,1540963.012
7401102,6923600.921,1402538.994
7401103,6425370.006,1537700.017
7401104,6471085.016,1252333.053
7401105,6583589.995,1621788.997
7401106,6607210.992,1637687.993
7401107,6394505.02,1668863.015
7401109,6393170.031,1260246.038
7401110,6571484.994,1596149.002
7401111,6571049.987,1473400.018
7401113,6781239.944,1400340.016
7401114,6775219.941,1366390.024
7401115,6696843.977,1629477.988
7401116,6639069.985,1615133.994
7401117,7247323.974,1600609.968
7401118,6752829.952,1431580.014
7401120,6626753.989,1632350.992
7401121,6682919.967,1454200.016
7401122,6695006.979,1646661.985
7401123,6459060.021,1241160.054
7401124,6598689.982,1452450.02
7401125,6555356.001,1644000.997
7401127,6581381.986,1492088.015
7401128,6342858.018,1648520.023
7401129,6489681.011,1250099.056
7401130,6209470,1439570.005
7401131,6368051.019,1652965.02
7401132,6671471.983,1657871.985
7401133,6470483.006,1343436.036
7401134,7069087.9,1359198.96
7401135,6418130.02,1676762.011
7401136,6626876.993,1683284.984
7401137,6606862.992,1636615.993
7401138,6371717.023,1682914.019
7401139,6415113.008,1410976.024
7401140,7219261.964,1562789.958
7401142,6363980.007,1523590.019
7401143,6372671.022,1674407.019
7401144,6382538.029,1277015.033
7401145,6364322.007,1481469.019
7401146,6466977.006,1346491.035
7401147,7124055.939,1504779.958
7401148,7345644.007,1688671.011
7401149,6141039.995,1389709.983
7401150,6574869.998,1642011.995
7401151,6738459.964,1535419.999
7401152,6470382.004,1559196.013
7401153,6599089.993,1628052.995
7401154,6609368.991,1630163.994
7401155,6393900.017,1649350.016
7401156,7060891.941,1691782.977
7401157,6957339.903,1339630.994
7401158,6559459.988,1435890.024
7401159,6622023.987,1602303.997
7401160,6798089.933,1343520.025
7401161,6431025.024,1704141.007
7401162,6326310.009,1565330.022
7401163,6776619.952,1470000.005
7401164,6507617.997,1506973.016
7401167,6579720.995,1622232.998
7401168,6595915.994,1631964.995
7401169,6579625.997,1637950.996
7401170,6599821.992,1622206.996
7401171,6563678.999,1635171.997
7401173,6593581.993,1622664.996
7401174,6582363.996,1631594.996
7401175,6549827.999,1618430.001
7401176,6601069.991,1611199.997
7401177,6595795.994,1629604.995
7401178,6568742.997,1621755.999
7401179,6583481.995,1626672.997
7401180,6578651.997,1639554.995
7401181,6580554.995,1620304.998
7401182,6529797.001,1614579.003
7401183,6471110.002,1397330.028
7401184,6548551.998,1607266.002
7401186,6560526.997,1605961.002
7401187,6587423.994,1616155.998
7401188,6572820.997,1631677.997
7401189,6639074.985,1613599.994
7401190,6664402.98,1597175.995
7401191,6690301.98,1653937.984
7401192,6712367.975,1641995.985
7401194,6433550.024,1706770.007
7401197,6201730.007,1388609.995
7401198,6146289.998,1382389.982
7401199,6201530.028,1307109.984
7401200,6540041,1223691.069
7401202,6398629.03,1261365.039
7401203,6397225.031,1258856.039
7401204,6395943.03,1261343.038
7401205,6405616.03,1255576.041
7401206,6399806.029,1263577.039
7401208,6506590.999,1346792.037
7401209,6637035.971,1350585.038
7401210,6631099.98,1520650.008
7401213,6394975.031,1260390.038
7401214,7353478.014,1537982.934
7401215,7489797.109,1609215.974
7401216,6985617.934,1514221.977
7401218,6451797.023,1238442.053
7401219,6306200.007,1555670.022
7401221,7337475.008,1561426.948
7401222,6360774.009,1445565.019
7401223,7409870.014,1782132.078
7401225,6406317.008,1417504.023
7401226,6954733.939,1551012.979
7401228,6202090.009,1376079.993
7401230,6403433.027,1272886.038
7401231,6145530.017,1317309.967
7401232,6605693.994,1657572.99
7401233,6482989.004,1338920.037
7401234,6158264.999,1388685.986
7401235,6272300.004,1478090.016
7401236,6774268.936,1326662.032
7401237,6641703.986,1620935.993
7401238,6146679.995,1392899.985
7401239,6171030.004,1379529.987
7401240,6506039.996,1450862.022
7401242,6268846.027,1324237.004
7401243,6953675.906,1349160.994
7401246,7313801.996,1665140.995
7401247,6586928.992,1598350
7401248,6546738.001,1636700.999
7401249,6444156.021,1261321.047
7401250,6362184.008,1449179.019
7401251,6988447.92,1425706.98
7401252,6398632.017,1335830.029
7401253,6679839.977,1591971.994
7401254,6393514.011,1396442.023
7401255,6218018.026,1317355.99
7401256,7562511.144,1748334.114
7401257,6209044,1433431.004
7401258,6982470.942,1626450.975
7401259,6688124.979,1637223.987
7401260,7147797.939,1489804.952
7401261,6420210.019,1300230.036
7401262,6515339.995,1441680.024
7401264,6710309.965,1485490.009
7401265,6579476.996,1630479.997
7401266,7014746.903,1361975.976
7401267,6778959.946,1412040.015
7401268,6626515.976,1411871.026
7401269,6342322.009,1448496.018
7401270,6214740.029,1308198.989
7401271,6627739.978,1471430.016
7401272,6732161.948,1343806.033
7401273,6630259.973,1367684.035
7401275,6592560.995,1643618.994
7401276,6589797.996,1645390.994
7401277,6406776.009,1404401.024
7401278,7272068.959,1772805.026
7401279,6305426.013,1400006.013
7401280,6501218.999,1358849.035
7401282,6634270.988,1639997.991
7401283,6688979.967,1466920.013
7401284,7062236.913,1402147.963
7401285,6782899.936,1338860.028
7401286,6346480.01,1425642.018
7401287,6211160.018,1343069.991
7401288,6469850.003,1552796.014
7401290,6288136.027,1321547.009
7401291,7207444.949,1478696.937
7401292,6575121.996,1621851.998
7401293,6238980.009,1400620.004
7401294,6680132.982,1662604.983
7401297,6589928.982,1378834.033
7401298,6785999.948,1449030.008
7401299,6653292.986,1656382.986
7401300,6278220.004,1543410.023
7401301,6283352.005,1473074.016
7401302,6166500.001,1386049.987
7401303,6596054.995,1642114.994
7401305,6707670.974,1607463.99
7401307,6159074.998,1393481.987
7401308,7076885.943,1590556.972
7401309,6587159.998,1664475.991
7401310,6306051.025,1329926.013
7401311,6350117.018,1645119.022
7401312,6577533,1665256.992
7401313,6581533.994,1607573
7401314,6297395.031,1306088.011
7401315,6412817.022,1292457.036
7401316,6411530.018,1661000.013
7401318,6354835.01,1426878.019
7401319,6565349.989,1482560.017
7401320,6538466,1614256.002
7401321,6968562.907,1359656.989
7401322,6624559.978,1465640.017
7401323,6507306.998,1531200.014
7401324,6353688.02,1660807.022
7401325,6607572.994,1655677.99
7401326,6677899.968,1453030.016
7401327,7515234.111,1722468.074
7401328,6557299.988,1426240.025
7401329,6732949.96,1472120.009
7401330,6406285.026,1274841.038
7401331,6645806.988,1662194.986
7401332,6964822.936,1520826.98
7401333,6606122.985,1533368.008
7401334,6214008.013,1367560.995
7401335,6842807.939,1443945.002
7401336,6475266,1491466.018
7401337,6519804.004,1240311.062
7401338,7110613.942,1708245.983
7401339,6569992.994,1585573.003
7401340,6597652.992,1609246.998
7401341,6316230.007,1538490.021
7401342,6404477.019,1666869.014
7401344,6227470.001,1452610.009
7401345,6683632.977,1601362.993
7401346,6259680.032,1304090.002
7401347,6323938.01,1425316.016
7401348,6523866.994,1401512.029
7401349,6521732.003,1617396.004
7401350,6777739.94,1365890.023
7401351,6569435.998,1636844.997
7401352,6499489,1357108.035
7401353,6574431.995,1612853.999
7401354,7104232.943,1691753.981
7401355,7114209.944,1686393.981
7401356,6284248.03,1311587.008
7401357,6568635.999,1647028.995
7401358,6330784.014,1393260.017
7401359,6221750.001,1447660.008
7401360,6605387.978,1275637.057
7401361,6657840.968,1378236.031
7401362,6303506.031,1306033.013
7401363,7448456.046,1761485.08
7401365,6411780.022,1686350.012
7401366,6786199.959,1573949.99
7401367,7107793.919,1418784.952
7401368,6318770.017,1647770.027
7401369,6600859.982,1470790.017
7401370,6931456.921,1405587.992
7401371,6566653.998,1636279.997
7401373,6321224.029,1308187.017
7401374,7311526.987,1715357.016
7401376,6965054.941,1582634.977
7401377,6248600.008,1418200.007
7401378,7225069.968,1617439.973
7401379,6402856.018,1323171.031
7401380,6267900.003,1486230.016
7401381,6544949.991,1446180.023
7401382,6389900.032,1259934.037
7401383,6562146.997,1613943
7401385,7095701.942,1696669.98
7401386,6583194.996,1630917.996
7401387,6423020.018,1302478.036
7401388,6485177,1521921.015
7401389,6636900.991,1678353.984
7401390,6610803.995,1668927.988
7401391,6521689.994,1459590.021
7401392,6527329.993,1453510.022
7401394,6553599,1635772.998
7401395,6430051.026,1250200.047
7401396,6653927.987,1667623.985
7401397,6856859.921,1347910.015
7401398,6502497.999,1372402.033
7401399,6336472.024,1327002.019
7401400,6585669.985,1468250.018
7401401,6214940.009,1388489.998
7401402,6547329.99,1452770.022
7401403,6688379.973,1554879.999
7401404,6986625.94,1569805.976
7401405,6503451.998,1369590.034
7401406,6475821.001,1520873.016
7401408,7567084.15,1745305.113
7401410,6672244.963,1344788.038
7401411,6671124.963,1346249.037
7401412,6663458.965,1349144.037
7401413,6651968.968,1351335.037
7401414,6642846.97,1352749.037
7401415,6645553.969,1352595.037
7401417,6631297.972,1349334.038
7401419,6614702.976,1352173.038
7401420,6606612.978,1356003.038
7401422,6605714.978,1348295.039
7401423,6614218.976,1339591.041
7401424,6639106.969,1306973.048
7401425,6642634.968,1306018.048
7401426,6404720.017,1329515.03
7401428,6574899.99,1537250.009
7401429,6570174.99,1537335.01
7401432,7593887.208,1596832.964
7401433,7594606.209,1603507.971
7401437,7510081.116,1688129.043
7401440,6473448.004,1355597.034
7401443,6394392.008,1434188.021
7401444,6542486.994,1294336.05
7401446,6788849.951,1478460.003
7401447,6422018.011,1361529.029
7401448,6416240.022,1285912.038
7401449,6454245.005,1384556.029
7401450,6254390.017,1366890.003
7401451,6243640.028,1316409.998
7401452,6483810,1412064.027
7401453,6546238.993,1308243.047
7401455,6253950.007,1429099.009
7401456,6491553.006,1294486.046
7401457,6287516.03,1311481.009
7401459,6756559.953,1446940.011
7401460,6165960.011,1348409.98
7401462,6464675.002,1503739.018
7401463,6255430.029,1312980.001
7401465,6699429.967,1489220.009
7401466,6501092.01,1236275.061
7401467,6310326.03,1306444.014
7401468,6509474.005,1266348.054
7401469,6411194.025,1274961.039
7401470,6260610.03,1310300.002
7401471,6187280.013,1351789.986
7401472,6462274.002,1432162.024
7401473,6233110.016,1362839.999
7401474,6476794.002,1393066.029
7401475,6320704.029,1307234.017
7401477,6263234.005,1457750.013
7401478,6277752.006,1462546.015
7401479,6299041.028,1318288.012
7401481,6302642.02,1355422.012
7401482,6281540.006,1458572.014
7401484,6703919.968,1512590.005
7401485,6321645.032,1296019.018
7401486,6164727.018,1324935.975
7401487,6195900.019,1334029.986
7401489,6284481.007,1452882.014
7401490,6240250.026,1323839.997
7401492,6629949.992,1676666.985
7401493,6261731.025,1331744.003
7401494,6269832.005,1466886.014
7401495,6236400.017,1358389.999
7401496,6426340.019,1296388.038
7401497,6299318.031,1305509.012
7401498,6314715.033,1295013.016
7401499,6973815.942,1605151.976
7401500,6414963.022,1284932.038
7401501,6499810.005,1282435.05
7401502,6701749.969,1522600.003
7401503,6229400.012,1377359.999
7401504,6417624.012,1359038.029
7401505,6491353,1380837.031
7401506,6431309.01,1365724.029
7401507,6543282.993,1318225.045
7401508,6553274,1633459.999
7401509,6526217.997,1305386.047
7401510,6215680.003,1421680.003
7401511,6263531.025,1328608.003
7401512,6755059.954,1457440.009
7401514,6176600.006,1373039.987
7401515,6228950.006,1411150.004
7401516,6257547.024,1334392.002
7401517,6465868.001,1448323.022
7401518,6257960.03,1311210.001
7401519,6797019.94,1393670.016
7401520,6525294.998,1304705.047
7401522,6521995.994,1410411.028
7401524,6372251.033,1268611.032
7401525,6236620.024,1328269.996
7401526,6243380.012,1388690.003
7401527,6220090.007,1403200.001
7401528,6232440.024,1329909.995
7401533,6635322.975,1439949.021
7401537,6228256.999,1487315.015
7401539,6182900.018,1332969.982
7401541,6581314.996,1628004.997
7401542,6220705.029,1307354.99
7401543,6223832.029,1309596.991
7401544,6228137.029,1311884.993
7401545,6506016.998,1532339.014
7401546,6161118.018,1322354.973
7401547,6196233.024,1318839.984
7401549,7342547.977,1793358.057
7401552,6962547.922,1430103.984
7401553,6162466.017,1324907.974
7401554,6198379.025,1315529.984
7401555,6210937.027,1312837.988
7401556,6203432.024,1321707.987
7401557,6208255.027,1311334.987
7401558,6205925.027,1313014.986
7401559,6789289.958,1570229.99
7401560,6837471.952,1567671.987
7401563,6710921.968,1537576
7401564,6432149.02,1281934.041
7401567,6621730.979,1462739.018
7401568,6669942.974,1520071.006
7401569,7024843.942,1645945.975
7401570,7023285.942,1645423.975
7401573,6704654.973,1587804.993
7401578,6716404.971,1589019.992
7401579,6315194.032,1299206.016
7401581,7086665.939,1720921.981
7401582,7064799.94,1703317.978
7401583,7057503.941,1682751.977
7401584,7030471.941,1667733.975
7401586,6162928.018,1321571.974
7401587,6166210.018,1323254.975
7401589,6995109.941,1598102.975
7401590,6406841.026,1273624.038
7401591,6438136.018,1284800.042
7401600,6420511.023,1274961.04
7401601,6417476.024,1274823.04
7401602,7537030.14,1684760.046
7402953,7293529.96,1790458.039
7403737,6286886.03,1311906.009
7404001,6451880.003,1512186.017
7404003,6426123.005,1456463.021
7404005,6381156.019,1657830.018
7404008,6392728.02,1665326.016
7404009,6392803.019,1657679.016
7404011,6432465.023,1702872.007
7404012,6427480.023,1697950.008
7404013,6420799.023,1694419.01
7404017,6394909.019,1663811.015
7404019,6399198.019,1662999.015
7404021,6365930.018,1647820.02
7404023,6418960.022,1691210.01
7404027,6460402.002,1507022.017
7404029,6472044.001,1500599.018
7404030,6453030.003,1511301.017
7404033,6454320.002,1491980.019
7404040,6457965.002,1435673.024
7404041,6463126.002,1435293.024
7404044,6556515.991,1500228.015
7404046,6578750.996,1626313.997
7404047,6526919.999,1580885.007
7404048,6513868.998,1543071.012
7404050,6430133.005,1443655.022
7404051,6432644.005,1432774.023
7404054,6319564.014,1390588.015
7404055,6317564.015,1386838.015
7404056,6320868.016,1379748.015
7404057,6316401.016,1376316.015
7404058,6315658.017,1374576.014
7404060,6381961.009,1433711.02
7404061,6393891.007,1450361.02
7404064,6391025.007,1459728.02
7404065,6362918.009,1438926.019
7404066,6344100.008,1460060.018
7404067,6267767.009,1416670.01
7404071,6354790.007,1486600.019
7404075,6249550.027,1322119.999
7404076,6221430.029,1308829.991
7404077,6214520.029,1307179.988
7404078,6242912.026,1322843.998
7404079,6249170.027,1319809.999
7404083,6226320.022,1333639.994
7404086,6225830.026,1320309.993
7404087,6230240.027,1318839.994
7404089,6220450.029,1307599.99
7404090,6369885.008,1461272.019
7404092,6232420.019,1347329.997
7404093,6233940.019,1348849.997
7404094,6236940.019,1349139.998
