name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon
Bruksgården (Söderhamn kn);61.259815688124;17.160854283387;82263;7406232;Sandarne Bruksgården;61.259825027484;17.160779939803
Bruksmuseet (Söderhamn kn);61.213555517344;17.134711070006;82282;7406250;Ljusne Bruksmuséet;61.213590303989;17.134786785239
Bruksvägen (Ockelbo kn);60.882229864418;16.702004821893;1035;7418609;Ockelbo Bruksvägen;60.882202363502;16.702040802497
Brunnsgatan (Gävle kn);60.669840656307;17.149000563764;80108;7419195;Gävle Brunnsgatan;60.669884314473;17.149093742279
Brunnsheden (Gävle kn);60.412126658158;16.986908416997;80523;7419590;Brunnsheden;60.412099488061;16.986907379074
Brunnsnäs (Hudiksvall kn);61.635404599773;17.073544763481;84040;7406718;Iggesund Brunnsnäs;61.635367585902;17.073618454462
Bryggargatan (Ljusdal kn);61.824091995509;16.109351834469;61107;7413164;Ljusdal Bryggargatan;61.824136199382;16.10942800569
Bryggerivägen (Ljusdal kn);61.794955437372;16.201311645727;61206;7419107;Hybo Bryggerivägen;61.794919168343;16.201273094879
Brynäs Centrum (Gävle kn);60.671153536892;17.168320384228;80599;7419196;Gävle Brynäs centrum;60.671396987428;17.168184188646
Brynässkolan (Gävle kn);60.672954440807;17.171287332913;80478;7419546;Gävle Brynässkolan;60.672980325677;17.171361498135
